"","Gene","ES_MeanTPM","IPS_MeanTPM","ES_Log2","IPS_Log2","Log2FoldChange","ABSV_Log2"
"4366","CTD.2144E22.10",0.00166666666666667,0.00496969696969697,-9.22881869049588,-7.65262639940246,1.57619229109342,1.57619229109342
"4367","RP13.487C10.1",0.014,0.0046969696969697,-6.15842936260448,-7.7340539987463,-1.57562463614182,1.57562463614182
"4368","RP11.433P17.2",0.009,0.0268181818181818,-6.79585928321977,-5.22064475905018,1.57521452416959,1.57521452416959
"4369","TM4SF19",0.206,0.613666666666667,-2.27928375747887,-0.704472874033337,1.57481088344553,1.57481088344553
"4370","FOXS1",0.16,0.476484848484848,-2.64385618977472,-1.06949775559645,1.57435843417828,1.57435843417828
"4371","TNFAIP6",2.25833333333333,0.758333333333333,1.17525844574535,-0.399095955409822,-1.57435440115518,1.57435440115518
"4372","RP4.635A23.4",0.237666666666667,0.0798181818181818,-2.07298851893936,-3.64713877376403,-1.57415025482467,1.57415025482467
"4373","GPIHBP1",0.00133333333333333,0.00396969696969697,-9.55074678538324,-7.97675540248309,1.57399138290015,1.57399138290015
"4374","PRR22",3.13966666666667,1.05466666666667,1.65061139864742,0.0767870990895486,-1.57382429955788,1.57382429955788
"4375","FAM27D1",0.413333333333333,0.138848484848485,-1.27462238010901,-2.84841666071587,-1.57379428060686,1.57379428060686
"4376","PDK1",57.0306666666667,19.1582121212121,5.83366599224644,4.2598910273491,-1.57377496489733,1.57377496489733
"4377","HPCAL4",0.246666666666667,0.734242424242424,-2.01936532486693,-0.445671619681832,1.5736937051851,1.5736937051851
"4378","RP13.395E19.2",0.0383333333333333,0.0128787878787879,-4.70525673443887,-6.27885937299548,-1.57360263855661,1.57360263855661
"4379","AC005740.4",0.009,0.0267878787878788,-6.79585928321977,-5.22227584462911,1.57358343859067,1.57358343859067
"4380","PRSS57",0.0356666666666667,0.106151515151515,-4.8092797989821,-3.23580313121848,1.57347666776362,1.57347666776362
"4381","AC007316.3",0.021,0.00706060606060606,-5.57346686188333,-7.14599225936626,-1.57252539748293,1.57252539748293
"4382","BX276092.2",0.00233333333333333,0.00693939393939394,-8.74339186332564,-7.1709746159236,1.57241724740204,1.57241724740204
"4383","GCNT1P3",0.051,0.0171515151515152,-4.29335894269059,-5.86552016118866,-1.57216121849807,1.57216121849807
"4384","CTD.3105H18.11",0.147,0.437060606060606,-2.76611193982572,-1.19409474651037,1.57201719331535,1.57201719331535
"4385","TRPC6P",0.0166666666666667,0.00560606060606061,-5.90689059560852,-7.47879694350423,-1.57190634789571,1.57190634789571
"4386","FPR3",0.034,0.101060606060606,-4.87832144341175,-3.30670735794859,1.57161408546315,1.57161408546315
"4387","RERG",0.435,1.29290909090909,-1.200912693926,0.370620837634265,1.57153353156026,1.57153353156026
"4388","ERAS",0.375666666666667,0.126424242424242,-1.41247498521102,-2.98365496150077,-1.57117997628975,1.57117997628975
"4389","SPTLC3",1.33,3.95190909090909,0.411426245726465,1.98254975977605,1.57112351404958,1.57112351404958
"4390","FFAR3",0.0123333333333333,0.00415151515151515,-6.34129341975429,-7.91214632106001,-1.57085290130572,1.57085290130572
"4391","MTRNR2L9",15.2466666666667,5.13315151515152,3.93042195991579,2.35984484518351,-1.57057711473228,1.57057711473228
"4392","RP11.204C16.4",0.0373333333333333,0.110878787878788,-4.74339186332564,-3.17294470368145,1.57044715964419,1.57044715964419
"4393","KLF5",6.42733333333333,2.1649696969697,2.68422029513423,1.11434683172452,-1.56987346340972,1.56987346340972
"4394","PLA2G2F",0.00566666666666667,0.00190909090909091,-7.4632839441329,-9.03289848052062,-1.56961453638772,1.56961453638772
"4395","FAM194A",0.081,0.240424242424242,-3.62593428177746,-2.05634572187526,1.5695885599022,1.5695885599022
"4396","SLITRK1",0.362333333333333,1.07518181818182,-1.46461056035593,0.104580646800078,1.56919120715601,1.56919120715601
"4397","RP11.779O18.2",0.0546666666666667,0.0184545454545455,-4.19319478076516,-5.75987998611421,-1.56668520534905,1.56668520534905
"4398","CCNO",0.52,0.175545454545455,-0.943416471633633,-2.51008345434873,-1.5666669827151,1.5666669827151
"4399","CBX3P5",0.0363333333333333,0.107575757575758,-4.78256246060632,-3.21657509474113,1.56598736586518,1.56598736586518
"4400","PPIAP20",0.731,2.16254545454545,-0.45205668870965,1.11273045707682,1.56478714578647,1.56478714578647
"4401","ZNF121",36.1346666666667,106.872545454545,5.17531168074253,6.73974747572676,1.56443579498423,1.56443579498423
"4402","RP11.244N20.7",0.104666666666667,0.0353939393939394,-3.25612603649162,-4.82035384514052,-1.56422780864891,1.56422780864891
"4403","AC104304.1",0.0856666666666667,0.028969696969697,-3.54512223618937,-5.10931159603979,-1.56418935985043,1.56418935985043
"4404","RP3.415N12.1",0.181666666666667,0.537181818181818,-2.46063436571895,-0.896517619725196,1.56411674599376,1.56411674599376
"4405","ZNF280D",12.655,37.4156060606061,3.66163560233596,5.2255682390679,1.56393263673194,1.56393263673194
"4406","RP11.507E23.1",0.0346666666666667,0.102484848484848,-4.85030706724215,-3.28651745961056,1.56378960763159,1.56378960763159
"4407","CCDC70",0.00333333333333333,0.00984848484848485,-8.22881869049588,-6.66588249610472,1.56293619439116,1.56293619439116
"4408","PRM2",0.0156666666666667,0.0053030303030303,-5.99615793370561,-7.55896729218821,-1.56280935848261,1.56280935848261
"4409","POU5F1P4",0.0673333333333333,0.198848484848485,-3.89253530263145,-2.33025852550212,1.56227677712933,1.56227677712933
"4410","SLC35G6",0.111666666666667,0.0378181818181818,-3.16272950003811,-4.72477618515829,-1.56204668512018,1.56204668512018
"4411","KRT81",0.0146666666666667,0.0433030303030303,-6.09131516674595,-4.52938820292472,1.56192696382122,1.56192696382122
"4412","XAGE2",0.0463333333333333,0.0156969696969697,-4.43180571265974,-5.99337011633399,-1.56156440367425,1.56156440367425
"4413","SNAI1P1",0.193,0.0653939393939394,-2.37332724739401,-3.93469925453252,-1.56137200713852,1.56137200713852
"4414","VN1R6P",0.00366666666666667,0.00124242424242424,-8.09131516674595,-9.65262639940246,-1.56131123265651,1.56131123265651
"4415","SMYD1",0.201666666666667,0.0683636363636364,-2.30995545322129,-3.87062705162175,-1.56067159840046,1.56067159840046
"4416","HOXC6",0.168666666666667,0.0571818181818182,-2.56775321068893,-4.1282996964201,-1.56054648573116,1.56054648573116
"4417","TRIM40",0.00866666666666667,0.00293939393939394,-6.85030706724215,-8.41026556183341,-1.55995849459126,1.55995849459126
"4418","CNTF",1.05466666666667,0.357818181818182,0.0767870990895486,-1.48270139796014,-1.55948849704969,1.55948849704969
"4419","ZGLP1",4.44633333333333,1.50854545454545,2.15261610858094,0.593158167521632,-1.5594579410593,1.5594579410593
"4420","PRH1",0.154666666666667,0.0524848484848485,-2.69276579025567,-4.25195518929382,-1.55918939903814,1.55918939903814
"4421","RP11.77G22.2",0.0386666666666667,0.0131212121212121,-4.69276579025567,-6.25195518929382,-1.55918939903814,1.55918939903814
"4422","PSME2P2",0.0153333333333333,0.0451818181818182,-6.02718482932623,-4.4681138617371,1.55907096758913,1.55907096758913
"4423","MYH1",0.01,0.00339393939393939,-6.64385618977472,-8.20282348196294,-1.55896729218821,1.55896729218821
"4424","CES5AP1",0.0483333333333333,0.142393939393939,-4.37083769536831,-2.81204035161942,1.55879734374888,1.55879734374888
"4425","AC002310.17",0.761333333333333,2.24193939393939,-0.393399850020401,1.16474727848014,1.55814712850054,1.55814712850054
"4426","RBFA",7.993,23.5362727272727,2.99873708923515,4.55681396396206,1.55807687472691,1.55807687472691
"4427","CCDC125",4.204,12.3757272727273,2.07176266930009,3.62944140407369,1.5576787347736,1.5576787347736
"4428","OR2B7P",0.00633333333333333,0.00215151515151515,-7.30281927193966,-8.86043128451586,-1.5576120125762,1.5576120125762
"4429","HIATL2",6.65733333333333,19.5945757575758,2.73494440594685,4.29238243235582,1.55743802640897,1.55743802640897
"4430","SEPHS1P4",0.009,0.0264848484848485,-6.79585928321977,-5.23868893451994,1.55717034869983,1.55717034869983
"4431","CTSG",0.00766666666666667,0.00260606060606061,-7.02718482932623,-8.58391364931844,-1.55672881999221,1.55672881999221
"4432","RP11.307I14.2",0.0226666666666667,0.0666363636363636,-5.4632839441329,-3.90754651516557,1.55573742896733,1.55573742896733
"4433","HSPA9P1",0.01,0.0293939393939394,-6.64385618977472,-5.08833746694605,1.55551872282867,1.55551872282867
"4434","HSPD1P7",0.006,0.0176363636363636,-7.38082178394093,-5.82530306111226,1.55551872282867,1.55551872282867
"4435","NLRP12",2.43166666666667,0.827666666666667,1.28194547742201,-0.272878239206402,-1.55482371662841,1.55482371662841
"4436","FAM198B",2.86033333333333,0.973575757575758,1.51618328348085,-0.0386348500697685,-1.55481813355062,1.55481813355062
"4437","OVCH1",0.015,0.0440606060606061,-6.05889368905357,-4.50436685010095,1.55452683895262,1.55452683895262
"4438","RP11.603J24.7",0.775333333333333,0.263969696969697,-0.367111403910025,-1.92155577341274,-1.55444436950271,1.55444436950271
"4439","FAM92B",0.0673333333333333,0.197757575757576,-3.89253530263145,-2.33819513192868,1.55434017070277,1.55434017070277
"4440","ZNF177",2.10866666666667,6.19278787878788,1.07633105513415,2.63058903035031,1.55425797521616,1.55425797521616
"4441","RP3.389A20.5",0.0716666666666667,0.210363636363636,-3.80255393579378,-2.24904275419189,1.55351118160189,1.55351118160189
"4442","RP11.254B13.1",0.0823333333333333,0.241515151515152,-3.60237955379857,-2.04981439514271,1.55256515865586,1.55256515865586
"4443","AC008265.2",0.0146666666666667,0.005,-6.09131516674595,-7.64385618977472,-1.55254102302878,1.55254102302878
"4444","ZNF877P",0.004,0.00136363636363636,-7.96578428466209,-9.51832530769087,-1.55254102302878,1.55254102302878
"4445","RP3.403A15.1",0.0693333333333333,0.0236363636363636,-3.85030706724215,-5.40284809027093,-1.55254102302878,1.55254102302878
"4446","KRT8P42",0.00933333333333333,0.00318181818181818,-6.74339186332564,-8.29593288635442,-1.55254102302878,1.55254102302878
"4447","KRT18P43",0.00133333333333333,0.000454545454545455,-9.55074678538324,-11.103287808412,-1.55254102302878,1.55254102302878
"4448","AFP",13.1533333333333,4.48648484848485,3.71735655022768,2.16558553899461,-1.55177101123307,1.55177101123307
"4449","GJA5",2.88766666666667,0.985121212121212,1.52990421656658,-0.0216268460875415,-1.55153106265412,1.55153106265412
"4450","ATXN7L2",10.402,3.54951515151515,3.37878903793411,1.82762197214519,-1.55116706578892,1.55116706578892
"4451","LMX1A",0.476666666666667,0.162666666666667,-1.06894735371749,-2.62000944782036,-1.55106209410287,1.55106209410287
"4452","AC024937.4",0.173,0.0590606060606061,-2.53115605702536,-4.08166002876265,-1.55050397173729,1.55050397173729
"4453","CALML6",0.925333333333333,0.315909090909091,-0.111954932804982,-1.66241864080115,-1.55046370799617,1.55046370799617
"4454","EVPL",0.308,0.902121212121212,-1.69899774396719,-0.148606802895142,1.55039094107204,1.55039094107204
"4455","GDF7",0.160666666666667,0.0549090909090909,-2.63785744915328,-4.18681116397431,-1.54895371482102,1.54895371482102
"4456","RP1.39G22.4",0.169,0.494424242424242,-2.5649048483799,-1.01617861222802,1.54872623615189,1.54872623615189
"4457","AC016737.1",0.00233333333333333,0.00681818181818182,-8.74339186332564,-7.1963972128035,1.54699465052214,1.54699465052214
"4458","OR5C1",0.00233333333333333,0.00681818181818182,-8.74339186332564,-7.1963972128035,1.54699465052214,1.54699465052214
"4459","AGAP5",2.143,6.26093939393939,1.09963185001446,2.64637913595996,1.5467472859455,1.5467472859455
"4460","RP11.742N3.1",531.470333333333,1552.60760606061,9.05384535256139,10.6004775449598,1.54663219239844,1.54663219239844
"4461","RP11.456P18.2",0.295333333333333,0.101151515151515,-1.75958389682822,-3.30541016465794,-1.54582626782972,1.54582626782972
"4462","ATP6V0A4",2.20766666666667,0.756272727272727,1.14252235750996,-0.403021501538749,-1.54554385904871,1.54554385904871
"4463","RPS28",883.151,302.596606060606,9.78651631884498,8.24125199607692,-1.54526432276806,1.54526432276806
"4464","USP41",3.06633333333333,1.05127272727273,1.61651453724698,0.0721369901776653,-1.54437754706932,1.54437754706932
"4465","ALK",0.183666666666667,0.062969696969697,-2.44483827681209,-3.98919846511633,-1.54436018830424,1.54436018830424
"4466","ACTG2",16.9676666666667,5.81906060606061,4.08471627910335,2.5407862719713,-1.54393000713204,1.54393000713204
"4467","SPINK13",0.0736666666666667,0.21469696969697,-3.76284422599181,-2.21962626621516,1.54321795977665,1.54321795977665
"4468","MIXL1",6.40133333333333,2.19651515151515,2.67837243527535,1.13521645114494,-1.54315598413041,1.54315598413041
"4469","COPZ2",0.239333333333333,0.697454545454545,-2.06290675156019,-0.519828898281254,1.54307785327894,1.54307785327894
"4470","GGT8P",0.142666666666667,0.415727272727273,-2.8092797989821,-1.26629069949242,1.54298909948968,1.54298909948968
"4471","RP11.423F24.3",0.0476666666666667,0.0163636363636364,-4.39087544860485,-5.93336280696971,-1.54248735836486,1.54248735836486
"4472","LRIT3",0.24,0.0823939393939394,-2.05889368905357,-3.60131796799578,-1.54242427894221,1.54242427894221
"4473","KISS1",0.09,0.262151515151515,-3.47393118833241,-1.93152721069527,1.54240397763714,1.54240397763714
"4474","EPB41L4A",4.65733333333333,13.5627878787879,2.21950414201162,3.76158185488812,1.5420777128765,1.5420777128765
"4475","RP11.157D18.2",0.262666666666667,0.0902121212121212,-1.92869496592687,-3.4705348977825,-1.54183993185564,1.54183993185564
"4476","CTD.3074O7.11",0.136,0.395969696969697,-2.87832144341175,-1.33653806787627,1.54178337553548,1.54178337553548
"4477","RP13.1056D16.2",0.0656666666666667,0.191181818181818,-3.92869496592687,-2.3869827685676,1.54171219735926,1.54171219735926
"4478","LONRF3",0.305,0.104818181818182,-1.71311885221184,-3.25403910564761,-1.54092025343577,1.54092025343577
"4479","GS1.590J15.1",0.0106666666666667,0.00366666666666667,-6.55074678538324,-8.09131516674595,-1.5405683813627,1.5405683813627
"4480","EIF4BP3",0.0143333333333333,0.0416969696969697,-6.12448203068115,-4.58391364931844,1.5405683813627,1.5405683813627
"4481","OR13G1",0.0113333333333333,0.032969696969697,-6.4632839441329,-4.9227155627702,1.5405683813627,1.5405683813627
"4482","PERP",118.43,40.7121818181818,6.88789077216842,5.34738863431972,-1.5405021378487,1.5405021378487
"4483","RP11.172C16.4",0.029,0.00996969696969697,-5.10780328953452,-6.6482346302853,-1.54043134075078,1.54043134075078
"4484","RP11.476J6.1",0.0356666666666667,0.0122727272727273,-4.8092797989821,-6.34840030624855,-1.53912050726646,1.53912050726646
"4485","RP11.489M13.1",0.0303333333333333,0.0881515151515151,-5.04295214518455,-3.50387082292023,1.53908132226431,1.53908132226431
"4486","RP5.1154E9.7",0.01,0.0290606060606061,-6.64385618977472,-5.10479139900241,1.53906479077231,1.53906479077231
"4487","KCNS2",0.0266666666666667,0.00918181818181818,-5.22881869049588,-6.76700442054759,-1.53818573005171,1.53818573005171
"4488","AC008264.4",0.186666666666667,0.542121212121212,-2.42146376843828,-0.88331263708127,1.53815113135701,1.53815113135701
"4489","ZNF253",10.8626666666667,31.5466060606061,3.4413064074694,4.97941289619935,1.53810648872995,1.53810648872995
"4490","CELF4",1.06733333333333,3.09884848484848,0.0940108071330136,1.63173221749222,1.5377214103592,1.5377214103592
"4491","C4orf6",0.052,0.150909090909091,-4.26534456652099,-2.7282483770651,1.5370961894559,1.5370961894559
"4492","RP11.221E20.5",0.0163333333333333,0.0473939393939394,-5.93603694126803,-4.39915360671319,1.53688333455485,1.53688333455485
"4493","RFTN2",0.897333333333333,2.60318181818182,-0.156284090772926,1.38027607971307,1.536560170486,1.536560170486
"4494","SH3D21",16.1056666666667,5.55212121212121,4.00949647475045,2.47303906471323,-1.53645741003721,1.53645741003721
"4495","OR2W6P",0.13,0.0448181818181818,-2.94341647163363,-4.47977206692147,-1.53635559528784,1.53635559528784
"4496","RP11.20D14.4",0.00966666666666667,0.00333333333333333,-6.69276579025567,-8.22881869049588,-1.53605290024021,1.53605290024021
"4497","RFPL3",0.0566666666666667,0.16430303030303,-4.14135584924554,-2.60556900618283,1.53578684306271,1.53578684306271
"4498","RP11.114H24.2",0.965666666666667,2.79869696969697,-0.0504028161128399,1.48475528684562,1.53515810295846,1.53515810295846
"4499","TLE6",4.202,1.44987878787879,2.07107616201096,0.535932293732792,-1.53514386827817,1.53514386827817
"4500","PCDHGC5",0.564,0.194666666666667,-0.826232932263293,-2.36092222650323,-1.53468929423993,1.53468929423993
"4501","IL2RG",0.247333333333333,0.716454545454545,-2.01547140876244,-0.481052917444596,1.53441849131784,1.53441849131784
"4502","KRT18P27",0.00666666666666667,0.0023030303030303,-7.22881869049588,-8.76225089057695,-1.53343220008107,1.53343220008107
"4503","AL136531.1",0.0803333333333333,0.232515151515152,-3.63785744915328,-2.10460336445788,1.53325408469541,1.53325408469541
"4504","RPL7L1P3",0.056,0.162060606060606,-4.15842936260448,-2.62539465392719,1.5330347086773,1.5330347086773
"4505","ALOXE3",0.091,0.26330303030303,-3.45798964446339,-1.92520396971304,1.53278567475035,1.53278567475035
"4506","BMP4",17.4683333333333,6.03730303030303,4.12667006110206,2.59390421614874,-1.53276584495332,1.53276584495332
"4507","IGJ",0.037,0.107030303030303,-4.75633091903314,-3.22390877637207,1.53242214266106,1.53242214266106
"4508","RP11.232D9.1",0.116,0.0401212121212121,-3.10780328953451,-4.63949099721332,-1.53168770767881,1.53168770767881
"4509","AC000111.4",0.155333333333333,0.0537272727272727,-2.68656064072896,-4.21820158312185,-1.53164094239289,1.53164094239289
"4510","RP11.157L3.3",0.025,0.0722727272727273,-5.32192809488736,-3.79040485312767,1.5315232417597,1.5315232417597
"4511","OTOF",0.660333333333333,0.228515151515152,-0.598733620493757,-2.12963826968681,-1.53090464919305,1.53090464919305
"4512","BTNL9",0.338333333333333,0.977666666666667,-1.5634827733107,-0.0325854296262875,1.53089734368442,1.53089734368442
"4513","C1orf110",0.0256666666666667,0.0741515151515151,-5.28396024468834,-3.75338001794115,1.53058022674719,1.53058022674719
"4514","AC011330.5",1.07633333333333,0.372666666666667,0.106124940230738,-1.42404231254005,-1.53016725277079,1.53016725277079
"4515","MOS",0.0756666666666667,0.218454545454545,-3.72419829809233,-2.19459497016952,1.52960332792281,1.52960332792281
"4516","CBLN1",9.24866666666667,3.20445454545455,3.20924539459776,1.68007880566206,-1.52916658893569,1.52916658893569
"4517","SYCE1",0.0176666666666667,0.00612121212121212,-5.82282633082004,-7.35196692126875,-1.5291405904487,1.5291405904487
"4518","POM121B",3.07733333333333,1.06712121212121,1.62168072326224,0.0937240582561601,-1.52795666500608,1.52795666500608
"4519","RP11.584P21.4",0.025,0.0720909090909091,-5.32192809488736,-3.79403884759541,1.52788924729196,1.52788924729196
"4520","VIM",668.586,231.885575757576,9.38496933542397,7.85726927094783,-1.52770006447614,1.52770006447614
"4521","MCOLN2",1.50766666666667,4.3449696969697,0.592317495248168,2.11934611531724,1.52702862006907,1.52702862006907
"4522","KRT8P32",0.0183333333333333,0.00636363636363636,-5.76938707185858,-7.29593288635442,-1.52654581449583,1.52654581449583
"4523","PAG1",0.77,0.267424242424242,-0.377069649079823,-1.90279784097464,-1.52572819189481,1.52572819189481
"4524","HNRNPA1P28",0.008,0.023030303030303,-6.96578428466209,-5.44032279568959,1.52546148897249,1.52546148897249
"4525","OR4D10",0.005,0.0143939393939394,-7.64385618977472,-6.11839470080223,1.52546148897249,1.52546148897249
"4526","RP11.9D8.1",0.007,0.0201515151515152,-7.15842936260448,-5.63296787363199,1.52546148897249,1.52546148897249
"4527","USP17L4",0.002,0.00575757575757576,-8.96578428466209,-7.44032279568959,1.52546148897249,1.52546148897249
"4528","GRIA2",0.0386666666666667,0.11130303030303,-4.69276579025567,-3.16743522328888,1.52533056696679,1.52533056696679
"4529","CTD.3105H18.9",0.158333333333333,0.455606060606061,-2.65896308216493,-1.13414115655918,1.52482192560576,1.52482192560576
"4530","RP1.34B20.4",0.380333333333333,0.132181818181818,-1.39466370909456,-2.91940434937979,-1.52474064028523,1.52474064028523
"4531","RP1.169I5.4",0.119,0.34230303030303,-3.07096652135414,-1.54665403074936,1.52431249060478,1.52431249060478
"4532","CSNK1A1P1",0.0933333333333333,0.0324545454545455,-3.42146376843828,-4.94543563927028,-1.52397187083201,1.52397187083201
"4533","C1QL3",3.982,1.38506060606061,1.99349322105842,0.469949105624707,-1.52354411543371,1.52354411543371
"4534","LDHAP4",12.9703333333333,4.51336363636364,3.69714365174509,2.17420301946422,-1.52294063228087,1.52294063228087
"4535","HNRNPA1P26",0.0543333333333333,0.0189090909090909,-4.20201863115217,-5.72477618515829,-1.52275755400613,1.52275755400613
"4536","CHRNA10",0.685,0.238393939393939,-0.545824106814198,-2.06858053575445,-1.52275642894025,1.52275642894025
"4537","GFRA3",1.66233333333333,0.578636363636364,0.733209702281871,-0.789271104510664,-1.52248080679254,1.52248080679254
"4538","AL590763.5",0.039,0.0135757575757576,-4.68038206579984,-6.20282348196294,-1.5224414161631,1.5224414161631
"4539","OR9A2",0.00166666666666667,0.00478787878787879,-9.22881869049588,-7.70639765584344,1.52242103465244,1.52242103465244
"4540","RP11.93O17.2",0.0116666666666667,0.0335151515151515,-6.42146376843828,-4.89904273378583,1.52242103465244,1.52242103465244
"4541","LRRC31",0.045,0.0156666666666667,-4.47393118833241,-5.99615793370561,-1.52222674537319,1.52222674537319
"4542","EME2",13.1053333333333,4.56275757575758,3.71208214387846,2.18990600387269,-1.52217614000577,1.52217614000577
"4543","ZFP2",0.940666666666667,2.70115151515152,-0.0882445127859791,1.4335745669209,1.52181907970688,1.52181907970688
"4544","RP11.525E9.1",0.0236666666666667,0.00824242424242424,-5.40099966587856,-6.9227155627702,-1.52171589689164,1.52171589689164
"4545","TCTE3",0.262333333333333,0.753151515151515,-1.93052695987576,-0.408987966817764,1.52153899305799,1.52153899305799
"4546","GBP2",0.239666666666667,0.0834848484848485,-2.06089882494395,-3.58234180056202,-1.52144297561808,1.52144297561808
"4547","OR52H2P",0.00233333333333333,0.0066969696969697,-8.74339186332564,-7.22227584462911,1.52111601869653,1.52111601869653
"4548","RP11.206L10.8",0.237,0.680181818181818,-2.07704103576383,-0.556007652748558,1.52103338301527,1.52103338301527
"4549","CTC.479C5.12",5.231,1.82278787878788,2.38708677001591,0.866146682042695,-1.52094008797321,1.52094008797321
"4550","FNDC5",5.078,1.76984848484848,2.34426039498542,0.823625857757935,-1.52063453722748,1.52063453722748
"4551","RP11.253M7.3",0.374333333333333,0.130484848484848,-1.41760457298264,-2.93804579985331,-1.52044122687066,1.52044122687066
"4552","AC021593.1",0.906666666666667,2.60093939393939,-0.141355849245542,1.37903278256357,1.52038863180912,1.52038863180912
"4553","AP000351.3",0.055,0.157757575757576,-4.18442457113743,-2.66421880761643,1.520205763521,1.520205763521
"4554","OR11Q1P",0.00666666666666667,0.0191212121212121,-7.22881869049588,-5.70868220903799,1.52013648145789,1.52013648145789
"4555","FDPSP2",0.0586666666666667,0.0204545454545455,-4.09131516674595,-5.61143471208235,-1.5201195453364,1.5201195453364
"4556","RP11.476B13.2",0.017,0.0487575757575758,-5.87832144341175,-4.35822979329709,1.52009165011465,1.52009165011465
"4557","HES4",2.33333333333333,6.69209090909091,1.22239242133645,2.74245704388251,1.52006462254606,1.52006462254606
"4558","MTND5P28",0.044,0.126151515151515,-4.50635266602479,-2.98677056088032,1.51958210514447,1.51958210514447
"4559","RP11.192N10.2",0.0723333333333333,0.207363636363636,-3.78919555293876,-2.26976517198725,1.51943038095152,1.51943038095152
"4560","HIST3H3",0.0196666666666667,0.0563636363636364,-5.6681037360214,-4.14909149802515,1.51901223799626,1.51901223799626
"4561","EBLN2",3.96366666666667,1.3830303030303,1.9868356409887,0.467832767155504,-1.5190028738332,1.5190028738332
"4562","TXK",0.175333333333333,0.502484848484849,-2.51182779609094,-0.992847999780527,1.51897979631041,1.51897979631041
"4563","CROCCP1",0.011,0.0315151515151515,-6.50635266602479,-4.98781059099209,1.5185420750327,1.5185420750327
"4564","RP1.190J20.2",0.036,0.103121212121212,-4.79585928321977,-3.27758696805553,1.51827231516424,1.51827231516424
"4565","CYP4Z2P",0.00666666666666667,0.0190909090909091,-7.22881869049588,-5.71097038563326,1.51784830486262,1.51784830486262
"4566","TP63",0.0683333333333333,0.195666666666667,-3.8712666858778,-2.35353009227319,1.51773659360461,1.51773659360461
"4567","BCHE",2.184,6.25245454545455,1.12697285625777,2.6444226642358,1.51744980797804,1.51744980797804
"4568","RP5.1109J22.1",0.421666666666667,1.20681818181818,-1.24582511580157,0.271208337279494,1.51703345308106,1.51703345308106
"4569","PSMC1P1",0.022,0.0629090909090909,-5.50635266602479,-3.99058767566266,1.51576499036213,1.51576499036213
"4570","CD44",21.927,7.67415151515152,4.45463653429566,2.94000724917316,-1.51462928512251,1.51462928512251
"4571","GIMAP7",0.009,0.00315151515151515,-6.79585928321977,-8.30973868587945,-1.51387940265967,1.51387940265967
"4572","DSC1",0.0133333333333333,0.0380606060606061,-6.22881869049588,-4.71555765512891,1.51326103536697,1.51326103536697
"4573","RP11.85G20.2",0.129666666666667,0.370090909090909,-2.94712044039705,-1.43404839715937,1.51307204323768,1.51307204323768
"4574","PNMA3",5.26366666666667,1.84448484848485,2.3960681301116,0.883217938067402,-1.5128501920442,1.5128501920442
"4575","KRT8P3",0.019,0.0542121212121212,-5.7178567712185,-4.20524073196863,1.51261603924987,1.51261603924987
"4576","RP11.115D7.3",0.00266666666666667,0.00760606060606061,-8.55074678538324,-7.03863485006977,1.51211193531347,1.51211193531347
"4577","RP11.592N21.1",0.394333333333333,1.12472727272727,-1.34251242704345,0.16957521478988,1.51208764183334,1.51208764183334
"4578","CTC.534B23.1",0.028,0.00981818181818182,-5.15842936260448,-6.67032840113592,-1.51189903853143,1.51189903853143
"4579","CD300LB",0.00466666666666667,0.00163636363636364,-7.74339186332564,-9.25529090185707,-1.51189903853143,1.51189903853143
"4580","AL121963.1",0.00233333333333333,0.000818181818181818,-8.74339186332564,-10.2552909018571,-1.51189903853143,1.51189903853143
"4581","RP11.15B17.2",0.00666666666666667,0.019,-7.22881869049588,-5.7178567712185,1.51096191927738,1.51096191927738
"4582","ASCL2",0.306666666666667,0.107606060606061,-1.70525673443887,-3.21616875899957,-1.5109120245607,1.5109120245607
"4583","CCDC39",1.81666666666667,5.17715151515152,0.861293729168408,2.37215854090679,1.51086481173838,1.51086481173838
"4584","ZDHHC20P3",0.0126666666666667,0.0360909090909091,-6.30281927193966,-4.79222070615643,1.51059856578323,1.51059856578323
"4585","NBPF20",2.36233333333333,0.829212121212121,1.24021254831558,-0.270186889336315,-1.5103994376519,1.5103994376519
"4586","TATDN2P1",0.001,0.00284848484848485,-9.96578428466209,-8.4555895523429,1.51019473231918,1.51019473231918
"4587","AC079354.6",0.224333333333333,0.638848484848485,-2.15628409077293,-0.64645428590145,1.50982980487148,1.50982980487148
"4588","AC007272.3",0.0546666666666667,0.155666666666667,-4.19319478076516,-2.68346804567358,1.50972673509158,1.50972673509158
"4589","MAGED4",45.49,15.9880909090909,5.50747752951693,3.99892577601841,-1.50855175349852,1.50855175349852
"4590","BCAS2P2",0.026,0.073969696969697,-5.265344566521,-3.75692182423939,1.50842274228161,1.50842274228161
"4591","TIMM22",31.4446666666667,11.0576060606061,4.97474343707821,3.4669671750056,-1.50777626207261,1.50777626207261
"4592","MESTP1",0.00366666666666667,0.0104242424242424,-8.09131516674595,-6.58391364931844,1.5074015174275,1.5074015174275
"4593","PGR",0.107333333333333,0.0377575757575758,-3.21982990726863,-4.72709005099654,-1.50726014372791,1.50726014372791
"4594","LRRC66",0.184666666666667,0.064969696969697,-2.43700461933405,-3.94408921356277,-1.50708459422871,1.50708459422871
"4595","POU3F1",5.20166666666667,14.7831818181818,2.37897395142333,3.88588491236033,1.506910960937,1.506910960937
