,EEF1A1,NPM1,PTMA,TMSB4X,HNRNPA1,TPT1,PPIA,SCGB3A2,PABPC1,GNB2L1,HSP90AB1,NACA,TUBA1B,HMGA1,NCL,HNRNPA2B1,SET,GABRP,NAP1L1,HNRNPC
97,10583.51,5258.32,5167.260000000001,6581.139999999999,3359.61,2932.48,3079.2799999999997,7183.53,2514.5099999999993,2172.25,1922.39,1836.6200000000003,1677.24,1595.19,1830.0200000000002,1820.21,1579.9799999999998,2837.9100000000003,1356.21,1255.06
98,13636.360000000002,4914.5,4655.580000000001,4869.7699999999995,3535.959999999999,3019.08,3083.2699999999995,3862.3900000000003,2380.58,2523.33,2248.07,2144.81,1891.0700000000002,1763.16,2157.65,1630.16,1728.95,1743.53,1359.95,1215.8600000000004
99,13148.45,5336.529999999999,4750.16,3361.33,3232.269999999999,3189.64,2841.4299999999994,2044.1699999999998,2553.94,2108.2299999999996,2164.44,1860.4699999999998,1773.48,1604.3899999999999,1585.8400000000001,1525.55,1510.52,1148.2799999999997,1355.5399999999997,1219.4900000000002
100,12043.560000000001,5601.579999999999,5971.289999999999,4300.82,3291.2900000000004,2942.6099999999997,2897.26,9384.749999999998,2384.2000000000003,2351.14,1921.4299999999998,2094.63,1501.5,1470.7099999999998,2005.7400000000002,1520.31,1602.98,3360.1099999999997,1246.31,1176.69
101,14553.179999999998,4984.92,5374.209999999998,9439.460000000001,3707.6900000000005,3175.5899999999997,2470.9499999999994,2022.79,2487.210000000001,2437.44,1864.1100000000001,2190.06,1668.34,1601.02,1518.0400000000002,1633.6399999999999,1602.0,962.02,1448.57,1147.7799999999997
102,12338.980000000001,4270.229999999999,4152.2,5029.9,3178.0,2987.94,2251.1899999999996,2411.3,2610.49,2155.42,1713.1100000000001,1615.06,1767.2100000000003,1384.57,1406.2300000000002,1464.92,1293.3799999999997,1102.86,1331.6299999999999,1126.43
103,14580.27,4197.2300000000005,5831.480000000001,8075.110000000001,3218.2900000000004,3285.41,2417.96,4659.1900000000005,2240.2500000000005,2342.6800000000003,1684.59,1985.7199999999998,1661.3799999999999,1600.28,1225.4299999999998,1265.71,1395.47,2083.4599999999996,1314.22,1066.6599999999999
104,12794.150000000001,5104.33,6363.82,8521.689999999999,3839.3199999999997,3321.31,2676.8499999999995,4205.3,2807.0600000000004,2326.250000000001,1766.19,2510.5099999999998,1735.0099999999998,1464.66,1495.3200000000002,1603.8,1447.6000000000001,1974.9399999999998,1430.0,1279.4100000000003
105,11862.4,5945.71,4735.5,5243.919999999999,3253.5299999999997,3007.2000000000003,3252.0600000000004,3668.6600000000003,1984.3900000000003,2006.5399999999997,2133.1099999999997,1776.8200000000004,1854.3999999999999,1624.19,1802.1599999999999,1836.9,1386.48,2011.96,1185.44,1369.4900000000005
106,13755.54,5572.09,3807.56,4534.469999999999,2787.130000000001,3686.4799999999996,3685.83,1614.11,2211.7200000000003,2506.07,2023.7599999999998,1821.6199999999994,2326.52,1837.96,1599.0500000000002,1253.53,1297.76,752.4399999999999,1164.8099999999997,1459.5200000000004
107,14352.94,5774.13,4630.150000000001,3634.64,3125.87,3246.38,3049.97,2554.34,1962.3900000000003,2194.65,1932.49,2231.7799999999993,1521.46,1537.0299999999997,1645.4099999999999,1452.6499999999999,1528.3600000000001,1257.6799999999998,1245.0299999999995,1296.18
108,14724.319999999996,4624.230000000001,5639.679999999999,4158.7699999999995,3977.55,3030.7000000000003,2695.43,3042.21,2469.9000000000005,2472.1199999999994,1958.39,1985.9599999999998,1783.26,1826.68,1739.7699999999998,1768.0800000000002,1813.48,1489.26,1510.0,1229.2100000000005
109,14412.029999999999,4881.110000000001,5457.670000000001,3289.2400000000002,3511.4199999999996,2920.42,2625.73,3735.7799999999997,2352.3,2516.0,2113.19,2094.6600000000003,1740.3500000000004,1898.57,1658.0,1668.77,1599.3899999999999,1773.3899999999999,1385.79,1210.3100000000002
110,10259.45,4160.36,3531.6,5451.77,2760.0,3120.3900000000003,2908.5,4676.860000000001,2003.88,2382.5299999999997,1937.8600000000001,1811.24,1721.63,1605.6999999999998,1313.78,1457.96,1095.3500000000001,2438.7,941.9699999999997,1354.9099999999999
111,14186.840000000002,5603.68,5330.88,4820.7699999999995,3173.95,2988.679999999999,2380.18,2549.3500000000004,2519.4899999999993,2020.88,1990.0299999999997,1870.6300000000003,1580.19,1594.1900000000003,1580.12,1689.71,1633.4199999999996,1169.17,1537.5499999999997,1435.9599999999998
112,12940.63,4593.89,3996.07,3114.58,3253.3999999999996,2541.7199999999993,2935.9500000000003,2442.36,2567.66,2355.0599999999995,1896.51,1651.2300000000002,2013.9399999999998,2042.22,1673.2699999999998,1573.9499999999998,1464.7700000000002,1238.2399999999998,1262.85,1275.6999999999998
113,10118.88,4255.300000000001,3910.98,3121.9900000000002,2694.1499999999996,2487.45,2306.05,3231.58,2611.73,1917.45,1634.92,1710.59,1410.5300000000002,1277.3400000000001,1421.52,1336.6299999999999,1217.33,1499.4599999999998,1348.9800000000002,1054.1799999999998
114,12969.169999999998,6076.680000000001,4645.929999999999,4822.01,2904.86,3052.65,3126.7500000000005,11303.460000000001,2582.1700000000005,2358.8300000000004,2817.9599999999996,1749.1099999999997,1424.8700000000001,1565.9499999999998,1653.4800000000002,1586.97,1329.8600000000001,5695.98,1012.04,1331.44
115,12887.83,3851.46,3498.2900000000004,4055.0,3195.5299999999997,3176.62,3082.1699999999996,485.49,1765.85,2556.830000000001,1806.1799999999998,1920.17,2107.4700000000003,1605.88,1204.29,1397.46,982.5400000000001,342.75,944.1500000000003,1347.31
116,13807.119999999999,5127.8099999999995,4609.599999999999,4764.22,3312.8599999999997,3034.35,2643.25,1828.19,2421.399999999999,2197.3,1944.28,1806.1099999999997,1857.7599999999998,1558.89,1603.06,1462.39,1372.1300000000003,921.2,1208.36,1256.3899999999999
117,6899.740000000001,3186.5499999999997,2786.4900000000002,3683.0500000000006,2298.34,2710.5400000000004,2439.5699999999997,2200.3,1201.24,1912.010000000001,957.6999999999999,1809.8999999999996,1729.75,1113.22,868.29,1144.34,682.0900000000001,984.16,765.19,1170.1399999999999
118,14844.499999999998,6016.46,4752.059999999999,3124.87,3434.92,3682.43,3633.2600000000007,1479.62,1841.7699999999998,2201.4,2065.2599999999998,1824.3100000000002,1945.0700000000002,1471.8900000000003,1535.91,1780.27,1256.2099999999998,849.5500000000002,1296.0500000000002,1544.9699999999996
119,10546.12,4924.52,8681.990000000002,6169.549999999999,3601.5499999999997,3768.1200000000003,2374.6799999999994,1157.3,2044.5,1739.0600000000002,1135.7,3339.419999999999,1116.16,491.57,901.43,1770.84,837.2500000000001,756.2599999999999,1662.5100000000002,1616.2800000000002
120,13363.240000000002,5337.78,4618.459999999999,3349.56,3652.940000000001,3248.81,3083.6800000000003,1802.73,2643.1000000000004,2416.9000000000005,2078.3900000000003,1927.9999999999998,1854.76,1705.3899999999996,1907.4399999999998,1754.1299999999999,1749.55,838.1899999999998,1537.73,1231.62
121,9125.009999999998,5384.5,6947.749999999999,7548.7699999999995,3814.9999999999995,3324.2199999999993,2353.1200000000003,2864.06,2350.9300000000003,1922.3,1484.13,2886.7399999999993,1289.9099999999999,605.81,1179.8600000000001,1844.37,954.7300000000001,1401.8899999999999,1694.6400000000006,1413.9199999999998
122,12940.789999999999,4668.95,6133.52,5100.37,3695.9199999999996,3024.9800000000005,2888.15,6394.63,2297.3599999999997,2576.3799999999997,1818.05,2220.5499999999997,1699.2499999999998,1652.3200000000002,1377.39,1734.8799999999999,1481.3300000000002,2781.23,1364.8600000000001,1248.25
123,14457.61,7194.259999999999,3980.9700000000003,3622.01,2811.2799999999997,3632.37,3739.8100000000004,2544.0899999999997,1828.1200000000001,2392.2799999999997,2122.23,2176.24,1917.1200000000001,1641.28,1374.8199999999997,1610.7400000000002,1110.37,1524.0399999999997,1168.9800000000002,1541.43
124,10558.909999999998,4685.850000000001,3399.52,2749.08,3224.1499999999996,2225.78,2581.34,3090.13,3291.5299999999997,2322.2,2469.45,1769.3400000000004,2027.6599999999999,2061.6099999999997,1931.85,1439.8700000000001,1391.1399999999999,1459.05,1315.0700000000002,1262.5700000000004
125,14136.929999999997,4174.580000000001,6169.37,5268.49,3028.99,3019.5,2542.1099999999997,9007.68,1995.9299999999998,2532.1600000000003,1874.84,2040.3200000000002,1504.8400000000001,1453.2900000000002,1467.48,1244.1899999999998,1387.7,3140.41,1113.1,1090.8799999999999
126,13136.319999999998,5316.0,5186.590000000001,3659.9700000000003,3295.520000000001,2922.63,3051.4800000000005,3702.2999999999997,2139.7,2013.8100000000002,1970.1700000000003,1763.1000000000001,1715.12,1604.72,1599.7599999999998,1808.5900000000001,1273.4499999999998,2108.0899999999997,1297.7099999999996,1314.13
127,10295.92,5003.61,6263.77,11455.75,3748.61,3245.15,2711.7,3237.9500000000003,2410.3199999999997,2252.69,1541.1399999999999,2530.9,1483.4,998.2,1277.79,1683.1499999999999,1077.4200000000003,1505.82,1554.3300000000004,1171.2800000000002
128,15383.34,4299.769999999999,4290.349999999999,4070.52,3868.0699999999997,3230.8799999999997,2319.74,1702.42,2502.6600000000008,2678.55,1908.82,2259.0200000000004,1831.38,1611.57,1439.3600000000004,1626.87,1469.8500000000001,962.96,1538.9899999999998,1246.4599999999998
129,13221.880000000001,4184.110000000001,5134.439999999999,4406.78,3479.7799999999997,2754.78,2654.28,3095.2200000000003,2548.7899999999995,2226.74,1944.94,1889.4900000000002,1521.02,1464.9199999999998,1542.2399999999998,1646.74,1561.32,1385.9399999999998,1450.2599999999998,1210.0300000000002
130,12698.480000000001,4696.570000000001,4806.669999999998,6084.009999999999,3493.5,2756.05,2864.43,7911.73,2437.65,2165.0099999999998,2244.62,1876.11,1808.2199999999998,1787.3799999999999,1878.4999999999998,1748.28,1699.1499999999999,3826.26,1446.66,1276.4299999999998
131,10758.88,4136.21,4194.22,2454.79,2851.2000000000003,2380.18,2422.4299999999994,4044.9100000000003,2250.43,2075.19,1923.3200000000002,1622.45,1591.1799999999998,1504.84,1598.93,1542.03,1354.2000000000005,1930.7399999999998,1361.2500000000005,1079.94
132,10234.52,4387.109999999999,4365.7300000000005,3503.7900000000004,2606.21,3005.0900000000006,3231.26,3189.19,2430.55,2235.26,1637.1899999999998,1740.2699999999995,1999.1100000000001,1641.3700000000001,1317.58,1441.4900000000002,1135.1499999999999,1589.5,1158.19,1393.81
133,14075.25,5604.660000000001,4871.339999999999,4357.1900000000005,3254.97,3395.7499999999995,3144.1099999999997,1559.5100000000002,1914.9200000000003,2128.24,1842.71,1929.6599999999994,1682.4,1597.0400000000002,1666.76,1596.88,1225.59,949.3200000000002,1240.27,1310.46
134,11640.3,4873.330000000001,3980.4700000000003,3194.5299999999997,3216.16,2816.0299999999997,3196.71,6059.4800000000005,2211.56,2409.51,1995.9,1896.55,1821.06,1436.71,1436.6700000000003,1775.45,1507.39,2825.06,1316.93,1310.3799999999999
135,19234.010000000002,5831.400000000001,4992.929999999999,8035.51,2653.4900000000002,4628.459999999999,3443.34,818.9000000000001,1630.7200000000003,2425.2899999999995,1709.5,1983.6099999999997,1930.3,1400.58,801.6500000000001,895.02,1036.9999999999998,429.21,1113.8700000000001,1597.3699999999997
136,17565.609999999997,5367.570000000001,5087.43,4685.910000000001,3050.3199999999997,3446.3999999999996,2580.93,2680.24,2903.4500000000003,2249.18,1755.03,2049.71,1544.7,1923.64,1399.45,1381.23,1383.34,1276.0200000000002,1522.0799999999997,1103.4399999999998
137,11192.960000000001,3492.24,2632.37,7845.8099999999995,2780.8999999999996,2777.8300000000004,2874.21,596.1899999999999,2309.96,2184.7000000000003,1765.85,1340.7100000000003,2510.07,1471.55,1621.1000000000001,1492.13,1328.6799999999998,330.05999999999995,1146.8099999999997,1257.6200000000001
138,13705.029999999999,5115.199999999999,5909.879999999999,3670.7200000000003,3372.94,3040.3999999999996,2489.4700000000003,3395.2599999999998,2563.8700000000003,2127.4400000000005,1937.43,1881.54,1567.7399999999998,1690.57,1544.9299999999998,1509.9999999999998,1510.2399999999998,1540.2099999999998,1506.47,1218.3600000000008
139,12519.67,5023.69,5328.699999999998,4608.9400000000005,2710.7499999999995,3096.149999999999,2880.0000000000005,7684.84,2471.709999999999,1928.23,2000.76,1599.1999999999998,1678.88,1896.4299999999998,1459.18,1518.27,1438.5399999999997,3367.4199999999996,1132.86,1198.39
140,12698.880000000001,5674.39,5011.9000000000015,3761.2000000000003,3350.3199999999993,2876.36,2748.0299999999997,1451.8799999999999,1995.6700000000003,2229.28,2058.0000000000005,1737.6199999999997,1564.0600000000002,1475.6299999999999,1530.4099999999999,1495.67,1220.4099999999999,846.1400000000001,1201.26,1281.1200000000001
141,14102.73,6205.88,5003.589999999999,3196.27,3563.6200000000003,3434.1899999999996,3104.27,2181.33,2294.5899999999997,2197.0900000000006,2203.6900000000005,1834.9299999999998,1762.88,1655.61,1596.55,1791.3100000000002,1384.85,1302.79,1326.4000000000003,1489.8300000000002
142,14814.7,5052.890000000001,5410.31,4328.879999999999,3479.2100000000005,2936.8399999999997,2502.8,3126.75,2228.7200000000003,2038.41,1849.7800000000002,1990.4000000000003,1542.9199999999998,1462.7299999999998,1187.19,1502.2,1234.0500000000002,1848.74,1350.44,1312.32
143,12863.510000000002,4858.160000000001,5111.16,9028.179999999998,2736.6100000000006,3028.7300000000005,2884.0899999999997,4817.24,2785.68,2317.8400000000006,2066.92,2134.91,1518.4099999999999,1839.6299999999999,1590.59,1292.54,1308.1199999999997,2421.0499999999997,1236.2099999999998,1081.4900000000002
144,12468.98,4596.740000000001,4464.39,6771.04,3219.67,2866.0,2560.25,2060.74,1888.0,2467.9500000000007,1974.84,1980.3600000000001,1725.0800000000002,1760.35,1638.4600000000003,1451.98,1474.1000000000001,1080.8799999999999,1258.6800000000003,1207.12
145,15399.309999999998,5472.200000000001,4523.639999999999,3797.23,3604.07,3495.26,3123.0400000000004,1278.14,2552.04,2492.0399999999995,1923.1100000000001,2037.1499999999996,1985.3999999999999,1748.77,1705.5,1724.16,1710.1900000000003,563.46,1480.3500000000001,1288.86
146,12861.480000000001,5062.869999999999,4090.31,4325.66,3243.6199999999994,3131.5699999999997,3009.4,1338.95,1892.96,2285.16,2137.36,2180.88,1843.3699999999997,1738.9200000000003,1296.16,1552.7499999999998,1136.1399999999999,787.1900000000002,1126.62,1368.5800000000002
147,10920.890000000001,5636.320000000001,5126.91,7049.42,3167.3899999999994,3216.77,3158.3,7633.06,2445.9300000000003,2214.3,2069.16,1798.64,1766.9800000000002,1680.7100000000003,1766.2800000000002,1930.74,1658.85,3022.4900000000007,1373.71,1377.96
148,11752.73,3596.99,3332.0899999999997,4981.0,2199.2500000000005,3061.73,3995.56,2339.84,2522.28,3058.6399999999994,1820.73,1817.9299999999998,2452.22,1742.9899999999998,987.3100000000001,837.84,753.3299999999999,1038.25,671.4,1244.1299999999997
149,14605.69,5849.79,5154.23,4222.07,3488.3799999999997,3348.0,2907.4,5301.03,2635.6099999999997,2388.82,2043.9399999999998,2249.73,1775.8200000000002,1704.04,1572.1999999999998,1728.35,1683.51,2108.57,1506.0699999999997,1440.1499999999999
150,15664.73,4725.509999999998,2870.9700000000003,5023.52,2609.69,3834.41,3928.8799999999997,1125.19,1908.0699999999997,3047.15,1569.51,2012.3900000000006,2403.49,1680.7000000000003,1016.0100000000001,937.93,896.2700000000001,574.16,1008.0899999999999,1358.36
151,12604.570000000002,5320.859999999999,5397.4299999999985,3849.2,3346.79,3136.5800000000004,2760.21,2659.3,2352.5499999999997,2177.28,1965.96,1884.1399999999996,1734.86,1571.52,1751.76,1719.6699999999998,1678.5200000000004,1188.2700000000002,1447.6,1416.77
152,23692.000000000004,5431.260000000001,3545.37,6974.669999999999,2148.0899999999997,5892.34,3681.8499999999995,410.9,1363.16,2679.4499999999994,1458.98,1916.5,2268.9,966.01,488.07000000000005,607.86,685.8699999999998,196.51,1255.5000000000005,1740.1199999999997
153,14169.729999999996,4682.56,3780.0499999999997,3122.5099999999998,3379.48,3566.7000000000003,2407.3299999999995,989.0500000000001,2568.58,2187.0500000000006,1630.9,1975.4000000000003,2090.4,1444.5500000000002,1164.22,1393.68,1173.72,493.38,1360.9899999999998,1282.5700000000002
154,13526.19,4653.950000000001,4383.26,4543.95,3523.6,3030.7499999999995,2371.0400000000004,2284.11,2746.1900000000005,2220.8199999999993,1877.8600000000001,1921.2000000000003,1912.9599999999998,1733.9,1637.11,1695.11,1548.4400000000003,1081.6999999999998,1386.0099999999998,1146.27
155,13602.94,4972.009999999998,4241.05,3562.77,3242.5499999999993,2977.6099999999997,2799.02,3845.25,2665.2299999999996,2215.2400000000002,2076.0099999999998,1596.6200000000003,1769.3799999999999,1711.26,1544.03,1603.07,1430.5300000000004,1624.37,1317.4299999999998,1163.7100000000005
156,13370.640000000001,4343.7,5106.730000000001,9836.990000000002,2727.86,2735.0000000000005,2581.99,18321.05,2263.13,2079.6899999999996,1855.3799999999999,1542.0900000000006,1450.22,1394.21,1327.8299999999997,1248.0100000000002,1242.02,7183.200000000001,1193.54,951.76
157,12703.7,4637.589999999999,4485.870000000001,2659.76,3461.85,3227.2,2620.39,3332.09,2759.9,2262.4,1939.25,2033.7300000000005,1797.87,1550.54,1582.9600000000005,1670.52,1571.78,1398.34,1484.0100000000004,1356.9099999999996
158,14176.700000000003,4638.17,4165.1900000000005,3127.68,3422.9599999999996,3202.42,2929.21,2033.3500000000001,2354.17,2299.0499999999997,1891.43,1978.9900000000005,1792.28,1824.56,1813.2100000000003,1503.02,1565.9,909.1500000000001,1300.7600000000002,1081.31
159,14541.680000000002,5503.19,4815.7699999999995,3827.0900000000006,3241.71,3033.8500000000004,2913.5,3286.96,2331.330000000001,2357.8600000000006,2328.1299999999997,2048.48,1850.47,2032.4699999999998,1968.69,1449.88,1627.7499999999998,1562.4199999999998,1311.3400000000001,1255.1600000000003
160,12863.3,4116.57,3846.150000000001,3826.34,3172.6999999999994,2999.5800000000004,3079.24,4310.78,2176.32,2885.7399999999993,2108.17,1840.23,2037.2499999999998,1888.47,1580.5700000000002,1423.2599999999998,952.3000000000002,2310.9300000000003,827.2300000000004,1360.11
161,15020.720000000001,4791.530000000001,5060.560000000001,3671.1,3449.8900000000003,3254.8399999999997,2628.5999999999995,4675.58,2271.850000000001,2285.8799999999997,1898.89,1902.43,1764.4600000000003,1581.44,1454.7,1584.2099999999998,1461.6000000000001,1994.91,1297.66,1323.79
162,14842.560000000001,5754.16,4088.3499999999995,3846.4300000000003,4007.16,3236.22,3403.0200000000004,2485.36,2545.7899999999995,2498.2799999999997,2403.62,2045.77,2362.2500000000005,2068.33,2289.83,1746.48,1862.0900000000001,967.6899999999999,1286.69,1397.45
163,13531.099999999999,5943.599999999999,4833.370000000001,4859.69,3397.1499999999996,3326.3900000000003,3370.18,3942.7899999999995,2588.49,2298.3000000000006,2095.6000000000004,2209.2000000000007,1793.89,1706.5199999999998,1749.3899999999999,1721.3899999999999,1603.5099999999998,1739.7299999999998,1545.2299999999998,1294.18
164,13082.569999999998,5353.429999999999,5809.68,2918.07,2884.52,2774.9999999999995,2760.75,7466.73,2748.2099999999996,2051.2200000000003,2033.1200000000001,1616.5299999999997,1415.1800000000003,1507.1499999999999,1442.09,1588.25,1381.64,3094.1800000000007,1334.86,1292.6100000000004
165,14229.009999999998,3832.14,4383.75,6161.01,3393.9300000000003,2603.89,2637.56,3080.65,2485.3400000000006,2899.0499999999993,2047.95,1775.5200000000004,2032.2500000000002,2191.24,1117.8200000000002,1355.27,939.27,1790.72,879.5099999999999,1192.0599999999997
166,12804.309999999998,4670.34,4562.09,3016.4100000000003,3373.26,3021.600000000001,2753.56,2723.8,2503.22,2123.980000000001,1854.02,1649.16,1802.8700000000003,1658.98,1657.27,1769.59,1582.61,1279.6299999999999,1303.3599999999997,1261.7800000000002
167,12640.31,4978.34,4946.1100000000015,3111.65,3198.4100000000003,2974.03,2608.9300000000003,2120.04,2353.4700000000003,1955.29,1986.9199999999998,1842.46,1642.09,1572.3100000000002,1483.8500000000001,1577.99,1468.8900000000003,1147.7799999999997,1382.1399999999999,1182.71
168,13448.75,6018.919999999998,4360.51,2568.9,3626.9799999999996,3177.8399999999997,2788.36,3409.1800000000003,2843.06,2191.96,2372.46,2068.7699999999995,1886.0600000000002,1926.1699999999998,2036.0799999999997,1755.08,1714.2199999999998,1483.9299999999996,1458.4700000000005,1342.9700000000003
169,9494.32,5482.11,4449.570000000001,2068.19,2947.3799999999997,1913.0400000000002,2456.52,5649.66,2766.6899999999996,1916.31,2016.8600000000001,1497.6799999999998,1393.4099999999999,1352.68,1690.6100000000001,1669.66,1425.82,2490.2999999999997,1417.67,1135.3999999999999
170,13394.159999999998,4052.7500000000005,4220.43,8688.05,3253.69,2884.9900000000007,2716.48,3980.0299999999997,1952.6699999999998,2322.33,1729.7600000000002,1975.8400000000004,1856.06,1525.4599999999998,1520.89,1519.32,1443.2800000000002,1812.3999999999996,1232.4399999999994,1163.9600000000003
171,18055.12,4553.969999999999,8557.67,10598.359999999999,2986.7299999999996,3081.5299999999997,2326.9700000000003,5785.93,2600.14,2511.9700000000003,2046.1000000000001,2107.94,1249.61,1966.3400000000001,1567.9399999999998,1288.53,1534.3200000000002,2845.34,1387.44,1204.58
172,10097.099999999999,3945.9900000000002,3994.36,4694.469999999999,3432.49,2276.4799999999996,2686.16,632.28,1822.4899999999996,2257.6800000000003,1818.21,2107.3300000000004,1905.66,1575.6699999999998,1603.78,1791.51,1368.2800000000004,447.55,1249.86,1251.3400000000004
173,11061.300000000001,4290.520000000001,3407.739999999999,3764.8399999999997,2747.21,3294.0299999999997,3158.7000000000003,4734.849999999999,1878.4199999999998,2220.84,1793.48,1729.6500000000003,1921.0299999999997,1543.37,1366.26,1613.05,1128.33,2420.0999999999995,1048.0400000000004,1391.37
174,11901.31,4901.009999999999,4522.250000000001,3737.9,3190.1799999999994,2742.3900000000003,2698.2500000000005,2085.56,2598.3100000000004,2253.64,1829.7,1784.19,1804.3299999999997,1698.29,1732.0699999999997,1546.36,1403.59,1039.3400000000001,1282.5400000000002,1152.83
175,19957.859999999997,5696.11,7006.82,4832.049999999999,4024.15,3662.89,2453.4,1251.4700000000003,2398.0599999999995,2309.3800000000006,1761.8300000000002,2144.66,1367.62,1671.51,1224.1799999999998,1472.99,1368.1199999999997,750.11,1472.6999999999998,1427.65
176,11423.67,4262.9800000000005,4864.0199999999995,4257.73,3409.9600000000005,2841.43,2687.81,6543.09,2259.8399999999997,2528.87,1962.9099999999999,2146.36,1682.2999999999997,1571.65,1436.7299999999998,1577.32,1507.1,2634.7,1291.0299999999997,1131.0100000000002
177,12309.109999999997,5843.56,3692.8900000000003,4015.27,3403.1099999999997,3006.43,3082.6400000000003,1668.32,2143.51,2153.1699999999996,1818.33,2068.34,1883.49,1455.4899999999998,1605.9,1654.3,1329.0100000000002,859.21,1361.7300000000002,1635.59
178,12879.759999999998,5358.14,3932.6,3309.71,3626.8700000000003,3000.4000000000005,2634.08,248.95000000000002,2025.9399999999994,2140.04,1804.8200000000002,1838.45,1873.49,1419.71,1474.16,1693.71,1174.61,212.16,1399.1899999999996,1324.0
179,11681.66,5130.47,3887.6700000000005,2867.2599999999998,3306.1800000000003,2783.66,2527.39,1476.54,2386.6600000000003,2004.9300000000003,2104.5800000000004,1693.1100000000001,1798.7800000000002,1791.45,1975.49,1640.1000000000001,1625.2700000000002,704.21,1331.95,1050.59
180,11542.12,5866.520000000001,4242.53,3379.6800000000003,3484.5799999999995,2865.73,3218.1800000000003,455.53999999999996,2222.64,1933.4,2065.4300000000003,1927.8999999999999,1897.08,1633.8999999999999,1925.25,1975.26,1434.0900000000001,305.14000000000004,1263.66,1452.8000000000004
181,15817.420000000002,4392.98,5424.560000000001,8693.62,3638.3900000000003,2818.62,2466.9800000000005,3668.91,2395.85,2394.9399999999996,2036.17,2325.0899999999997,1600.22,1969.6999999999998,1906.18,1469.1499999999999,1655.16,1630.6599999999999,1476.7900000000002,1164.42
182,15194.35,5124.98,4999.19,4515.089999999999,3349.5299999999997,3084.01,2589.87,5836.74,2970.24,2506.3599999999997,2183.0799999999995,1794.8,1598.1499999999999,1772.3400000000001,1413.4999999999998,1286.98,1511.5999999999995,2556.84,1389.63,1235.4399999999996
183,15162.38,4715.429999999999,6194.759999999999,7239.22,3163.4900000000002,2998.76,2306.61,4812.67,2649.7099999999996,2233.87,1956.09,1911.26,1683.07,1943.03,1423.8400000000001,1405.9,1493.21,2127.21,1316.21,1055.8200000000002
184,10957.560000000001,4673.31,4450.79,4423.930000000001,2599.35,3124.52,3199.59,3738.62,2550.8499999999995,2164.87,1773.69,1673.4400000000003,1898.65,1602.35,1418.5800000000002,1449.61,1207.4899999999998,1837.7099999999998,1231.9900000000002,1373.1700000000003
185,14941.16,4382.6500000000015,4622.799999999999,4159.55,3035.3700000000003,2625.15,2377.61,1595.9099999999999,2225.6099999999997,2613.4300000000007,2149.55,1900.06,1716.0700000000002,1940.52,1114.1299999999999,1210.4299999999998,874.4900000000001,1015.9099999999999,951.7299999999999,1236.42
186,12315.55,5695.37,4647.009999999999,7213.879999999999,3152.7100000000005,2954.58,3030.28,2753.2700000000004,2037.1100000000001,1861.9899999999993,2073.1800000000003,1741.34,1852.4599999999998,1533.37,1651.4299999999996,1835.2299999999998,1330.9399999999998,1544.93,1190.74,1414.3
187,12861.06,5242.680000000001,4573.550000000001,3643.51,3516.76,2927.83,2981.79,4073.5299999999997,2293.68,2286.8499999999995,1992.3799999999999,1829.82,1733.96,1684.41,1954.4499999999998,1760.6399999999999,1666.0299999999997,1688.4699999999998,1297.43,1184.83
188,13347.23,4171.12,3440.9200000000005,5537.22,2692.9799999999996,2851.26,2620.53,1733.6200000000001,2011.1999999999998,2324.5100000000007,1830.8300000000002,1887.38,1877.3099999999997,1449.72,1011.4799999999999,1239.7600000000002,838.7700000000001,1130.1200000000001,1028.66,1451.41
189,14711.45,5262.059999999999,5108.53,3294.27,3849.69,3108.9700000000003,2907.69,6031.9800000000005,2723.9100000000003,2461.63,2290.9200000000005,2133.4999999999995,1753.6000000000001,1811.8600000000001,2075.9,1913.76,1783.7299999999998,2772.82,1538.9299999999998,1218.8099999999997
190,11962.68,4396.99,3951.08,4373.51,2843.19,3045.92,3335.3700000000003,2742.92,1837.5899999999997,2319.7300000000005,1975.08,1790.19,2162.37,1824.11,1497.9399999999998,1486.92,1083.6899999999998,1349.4199999999998,1011.93,1410.79
191,15628.49,4733.81,6170.05,3926.84,3583.63,3214.55,2688.2400000000002,3786.71,2380.83,2670.2099999999996,1897.3799999999999,2216.7700000000004,1603.91,1816.36,1448.67,1459.8799999999999,1606.4,1759.93,1438.6499999999999,1383.44
192,7796.2699999999995,3412.76,3428.3399999999997,4799.05,2494.11,2927.7000000000003,2803.6200000000003,3849.5299999999997,1840.9600000000003,2311.12,1192.4999999999998,1896.3400000000004,1451.6899999999998,1142.42,831.0100000000001,1302.9199999999998,685.9600000000002,2081.8100000000004,668.9399999999999,1379.6799999999994
193,13232.96,5349.54,4887.639999999999,4488.5199999999995,3067.29,3016.0099999999998,2838.2200000000003,9748.4,2655.92,2085.27,2085.84,1883.9499999999998,1633.24,1787.58,1639.5200000000002,1631.3400000000001,1475.23,4566.0599999999995,1326.0600000000004,1151.9800000000002
194,11214.72,6077.070000000001,4714.450000000001,2891.58,3204.7700000000004,3232.9500000000003,3457.6699999999996,3769.57,2593.8500000000004,2163.07,2273.5299999999997,1784.7299999999998,2094.94,2173.4800000000005,2370.6700000000005,1954.04,1939.79,1865.6599999999999,1293.2,1502.0200000000002
