0,1.0
1,0.9999999999998026
2,1.0
3,0.999999999999625
4,1.0
5,0.9999999999999976
6,0.9999999999999993
7,1.0
8,0.9999999999150271
9,0.9999999985978127
10,0.9999999787603746
11,0.9999999999999938
12,1.0
13,0.9999999999975062
14,0.999999999999942
15,0.9577266454169499
16,1.0
17,0.9999999999999989
18,0.9999999999981273
19,0.9999999999999998
20,0.9999999999920535
21,0.9999999999999443
22,0.9999999999902611
23,1.0
24,0.9999999999999998
25,0.9999999999602158
26,0.9999999999999998
27,0.999999999999972
28,1.0
29,0.9999999999999996
30,1.0
31,1.0
32,0.9999999267686195
33,0.9999999999999749
34,0.9999999997695539
35,0.999999999999982
36,0.9999999999999996
37,1.0
38,0.9999999999999052
39,1.0
40,1.0
41,0.9999999999999742
42,0.999999999935262
43,0.9999999005987709
44,0.9999999999995008
45,1.0
46,1.0
47,0.9999999999999962
48,1.0
49,1.0
50,0.9999999999999998
51,0.9999999999999969
52,1.0
53,0.9999999999950904
54,0.9999999999999338
55,1.0
56,1.0
57,0.9999999999984537
58,1.0
59,0.99999992714853
