0,0.9999999999999958
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.9999999998974871
7,0.999999999242041
8,1.0
9,0.9999999999991234
10,0.9999999999999991
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,0.9999999999999645
17,1.0
18,1.0
19,0.9999999999946843
20,0.9999999999999838
21,0.9999998465757627
22,0.9999999999999682
23,0.9999999892826771
24,0.9999999999999742
25,0.9999999999999998
26,0.9999919268042636
27,0.9999999999999847
28,0.9999999999999967
29,1.0
30,1.0
31,0.999999999999992
32,1.0
33,1.0
34,1.0
35,0.9999999748105242
36,0.9999999999999665
37,1.0
38,0.9999999999999671
39,1.0
40,0.999999999961062
41,1.0
42,1.0
43,0.9999999999994926
44,1.0
45,0.9999999999999998
46,0.9999999996950941
47,1.0
48,0.999999999958288
49,0.9999815417939013
50,1.0
51,1.0
52,1.0
53,1.0
54,1.0
55,0.9999999999882692
56,0.9999999999999392
57,1.0
58,1.0
59,1.0
60,0.9999999949050795
61,0.9999999995474049
62,0.9999999999993467
63,1.0
64,1.0
65,1.0
66,1.0
67,0.9999999999999929
68,0.9999999999999991
69,1.0
70,1.0
71,0.9999999999999989
72,1.0
73,0.9999999999992684
74,1.0
75,1.0
76,0.9999999999999916
77,1.0
78,0.9999999997387077
79,1.0
80,0.9999999999999976
81,0.9999999700072832
82,1.0
83,1.0
84,0.9999999999990903
85,0.9999999999999931
86,1.0
87,1.0
88,1.0
89,1.0
90,0.9999999999999438
91,0.9999999999962084
92,1.0
93,1.0
94,0.9999999999999785
95,1.0
96,1.0
97,0.9999999999999958
98,0.9999999999999998
99,1.0
